"No.","Time","Source","Destination","Protocol","Length","Info"
"1237","4.321293","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1238","4.331082","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1239","4.347678","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1240","4.347678","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1241","4.347678","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1242","4.347678","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1243","4.350865","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1244","4.371141","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1245","4.378350","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1246","4.381498","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1247","4.381498","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1248","4.381498","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1249","4.381498","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1250","4.390794","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1251","4.391092","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1252","4.394240","192.168.31.102","144.196.161.48","RTCP","118","Sender Report   "
"1253","4.411180","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1254","4.416652","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1255","4.425754","192.168.31.102","144.196.161.48","UDP","165","56532  >  5004 Len=123"
"1256","4.425828","192.168.31.102","144.196.161.48","UDP","92","56532  >  5004 Len=50"
"1257","4.430812","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1258","4.441623","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1259","4.442258","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1260","4.442258","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"1261","4.442539","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"1262","4.451084","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1263","4.456632","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1264","4.457830","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1265","4.457830","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1266","4.457830","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1267","4.465479","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1268","4.465479","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1269","4.465479","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1270","4.470307","192.168.31.102","144.196.161.48","UDP","168","56532  >  5004 Len=126"
"1271","4.470371","192.168.31.102","144.196.161.48","UDP","404","56532  >  5004 Len=362"
"1272","4.470416","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1273","4.470440","192.168.31.102","144.196.161.48","RTCP","118","Sender Report   Payload-specific Feedback   Unknown  [Malformed Packet]"
"1274","4.470906","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1275","4.487519","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1276","4.487519","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1277","4.487519","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1278","4.490993","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1279","4.496471","144.196.161.48","192.168.31.102","UDP","90","5004  >  56532 Len=48"
"1280","4.511042","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1281","4.516334","144.196.161.48","192.168.31.102","DTLSv1.2","275","Application Data"
"1282","4.516334","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1283","4.516334","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1284","4.516334","144.196.161.48","192.168.31.102","UDP","1252","5004  >  56532 Len=1210"
"1285","4.516777","192.168.31.102","144.196.161.48","RTCP","98","Receiver Report   "
"1286","4.531166","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1287","4.547978","192.168.31.102","170.72.239.10","TCP","55","55593  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1 [TCP PDU reassembled in 1403]"
"1288","4.550311","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1289","4.551020","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1290","4.566487","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1291","4.566487","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1292","4.566487","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1293","4.570908","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1294","4.578716","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1295","4.590987","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1296","4.607322","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"1297","4.607322","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1298","4.607322","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1299","4.610321","192.168.31.102","144.196.161.48","UDP","505","56532  >  5004 Len=463"
"1300","4.610390","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1301","4.610424","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1302","4.610919","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1303","4.615221","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1304","4.615221","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1305","4.620807","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1306","4.630871","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1307","4.641804","192.168.31.102","144.196.161.48","RTCP","98","Receiver Report   "
"1308","4.650963","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1309","4.669083","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1310","4.669083","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1311","4.671020","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1312","4.672854","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1313","4.689118","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1314","4.690965","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1315","4.694015","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1316","4.694015","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1317","4.694015","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"1318","4.694015","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1319","4.695002","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1320","4.695002","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1321","4.711063","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1322","4.711319","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1323","4.711319","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1324","4.711319","144.196.161.48","192.168.31.102","UDP","122","5004  >  56532 Len=80"
"1325","4.718162","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1326","4.719975","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1327","4.720040","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   Receiver Summary Information   "
"1328","4.720082","192.168.31.102","144.196.161.48","DTLSv1.2","107","Application Data"
"1329","4.723564","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1330","4.723564","2404:6800:4002:80b::200a","2409:40d0:1220:346c:9a8a:dd66:d49e:33d4","UDP","140","443  >  58236 Len=78"
"1331","4.730994","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1332","4.731095","2409:40d0:1220:346c:9a8a:dd66:d49e:33d4","2404:6800:4002:80b::200a","UDP","95","58236  >  443 Len=33"
"1333","4.731140","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1334","4.731177","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1335","4.731200","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1336","4.735665","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1337","4.745467","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1338","4.751023","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1339","4.770822","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1340","4.782929","192.168.31.102","144.196.161.48","UDP","166","56532  >  5004 Len=124"
"1341","4.783013","192.168.31.102","144.196.161.48","UDP","356","56532  >  5004 Len=314"
"1342","4.783781","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"1343","4.783781","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1344","4.785125","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1345","4.785125","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1346","4.790998","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1347","4.797675","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1348","4.797675","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1349","4.804944","144.196.161.48","192.168.31.102","UDP","94","5004  >  56532 Len=52"
"1350","4.810827","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1351","4.810827","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1352","4.811056","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1353","4.831047","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1354","4.834613","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1355","4.845838","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1356","4.851128","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1357","4.854348","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1358","4.856302","170.72.239.10","192.168.31.102","TCP","66","443  >  55593 [ACK] Seq=1 Ack=2 Win=221 Len=0 SLE=1 SRE=2"
"1359","4.871121","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1360","4.891049","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1361","4.899633","192.168.31.102","144.196.161.48","UDP","427","56532  >  5004 Len=385"
"1362","4.910949","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1363","4.924677","2409:40d0:1220:346c:9a8a:dd66:d49e:33d4","2404:6800:4002:80b::200a","UDP","91","58236  >  443 Len=29"
"1364","4.931028","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1365","4.951066","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1366","4.971059","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1367","4.971577","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1368","4.971614","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1369","4.971627","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1370","4.971638","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1371","4.971649","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1372","4.971658","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1373","4.971667","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1374","4.971677","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"1375","4.971688","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1376","4.971918","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"1377","4.978013","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1378","4.987348","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1379","4.990930","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1380","5.003223","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1381","5.003223","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1382","5.003672","2404:6800:4002:80b::200a","2409:40d0:1220:346c:9a8a:dd66:d49e:33d4","UDP","87","443  >  58236 Len=25"
"1383","5.008937","192.168.31.102","144.196.161.48","UDP","92","56532  >  5004 Len=50"
"1384","5.009006","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1385","5.009052","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1386","5.009274","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1387","5.010702","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1388","5.029820","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1389","5.029820","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1390","5.029820","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1391","5.029820","144.196.161.48","192.168.31.102","UDP","1252","5004  >  56532 Len=1210"
"1392","5.029820","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1393","5.029820","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1394","5.031039","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1395","5.049046","144.196.161.48","192.168.31.102","UDP","94","5004  >  56532 Len=52"
"1396","5.051021","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1397","5.051093","192.168.31.102","144.196.161.48","UDP","89","56532  >  5004 Len=47"
"1398","5.051126","192.168.31.102","144.196.161.48","UDP","221","56532  >  5004 Len=179"
"1399","5.059896","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1400","5.060614","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1401","5.060614","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1402","5.060614","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1403","5.060715","192.168.31.102","170.72.239.10","TLSv1.2","177","Ignored Unknown Record"
"1404","5.060758","192.168.31.102","170.72.239.10","TLSv1.2","93","Application Data"
"1405","5.060783","192.168.31.102","170.72.239.10","TLSv1.2","694","Application Data"
"1406","5.070940","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1407","5.073970","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1408","5.089567","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1409","5.089567","2620:1ec:29:1::48","2409:40d0:1220:346c:9a8a:dd66:d49e:33d4","TLSv1.2","105","Encrypted Alert"
"1410","5.089567","2620:1ec:29:1::48","2409:40d0:1220:346c:9a8a:dd66:d49e:33d4","TCP","74","443  >  58530 [FIN, ACK] Seq=5489 Ack=1954 Win=42496 Len=0"
"1411","5.089669","2409:40d0:1220:346c:9a8a:dd66:d49e:33d4","2620:1ec:29:1::48","TCP","74","58530  >  443 [ACK] Seq=1954 Ack=5490 Win=254 Len=0"
"1412","5.091053","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1413","5.097533","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1414","5.111092","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1415","5.117768","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1416","5.117768","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"1417","5.129261","192.168.31.102","144.196.161.48","UDP","356","56532  >  5004 Len=314"
"1418","5.131145","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1419","5.133432","144.196.161.48","192.168.31.102","RTCP","114","Receiver Report   "
"1420","5.133432","144.196.161.48","192.168.31.102","RTCP","114","Receiver Report   "
"1421","5.144642","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
