"No.","Time","Source","Destination","Protocol","Length","Info"
"401","4.201730","192.100.31.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"402","4.202665","192.100.31.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"403","4.202713","192.100.31.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"404","4.202748","192.100.31.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"405","4.203590","192.100.31.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"406","4.299809","192.100.31.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"407","4.300017","192.100.31.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"408","4.300088","192.100.31.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"409","4.300153","192.100.31.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"410","4.301352","192.100.31.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"411","4.301601","192.100.31.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"412","4.301709","192.100.31.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"413","4.301818","192.100.31.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"414","4.302892","192.100.31.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"415","4.303133","192.100.31.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"416","4.303208","192.100.31.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"417","4.303271","192.100.31.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"418","4.304063","192.100.31.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"419","4.304111","192.100.31.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"420","4.306200","192.100.31.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"421","4.306359","192.100.15.249","224.0.0.22","IGMPv3","60","Membership Report / Leave group 239.255.255.250"
"422","4.479323","192.100.20.10","20.189.173.27","TCP","66","52354  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
